cycle,district_cycle,state,district,pvi
2018,2020,CA,11,-42.38
2018,2020,CA,12,-72.85
2018,2020,CA,13,-77.21
2018,2020,CA,14,-53.31
2018,2020,CA,15,-40.51
2018,2020,CA,16,-18.11
2018,2020,CA,17,-48.38
2018,2020,CA,18,-45.88
2018,2020,CA,19,-46.48
2018,2020,CA,20,-43.68
2018,2020,CA,21,-11.35
2018,2020,CA,22,14.02
2018,2020,CA,23,25.82
2018,2020,CA,24,-14.45
2018,2020,CA,25,-1.15
2018,2020,CA,26,-15.35
2018,2020,CA,27,-31.58
2018,2020,CA,28,-45.11
2018,2020,CA,29,-56.75
2018,2020,CA,30,-37.31
2018,2020,CA,31,-16.91
2018,2020,CA,32,-34.15
2018,2020,CA,33,-32.78
2018,2020,CA,34,-68.88
2018,2020,CA,35,-36.78
2018,2020,CA,36,-4.25
2018,2020,CA,37,-72.11
2018,2020,CA,38,-34.35
2018,2020,CA,39,-1.81
2018,2020,CA,40,-65.25
2018,2020,CA,41,-24.31
2018,2020,CA,42,15.72
2018,2020,CA,43,-57.78
2018,2020,CA,44,-68.15
2018,2020,CA,45,3.02
2018,2020,CA,46,-31.31
2018,2020,CA,47,-25.88
2018,2020,CA,48,5.45
2018,2020,CA,49,-0.08
2018,2020,CA,50,20.29
2018,2020,CA,51,-43.48
2018,2020,CA,52,-14.45
2018,2020,CA,53,-28.91
2018,2020,CO,01,-41.25
2018,2020,CO,02,-17.65
2018,2020,CO,03,12.69
2018,2020,CO,04,24.52
2018,2020,CO,05,25.62
2018,2020,CO,06,-4.95
2018,2020,CO,07,-10.25
2018,2020,CT,01,-21.95
2018,2020,CT,02,-3.68
2018,2020,CT,03,-16.41
2018,2020,CT,04,-16.35
2018,2020,CT,05,-2.78
2018,2020,DE,01,-11.18
2018,2020,FL,01,41.72
2018,2020,FL,02,28.35
2018,2020,FL,03,21.39
2018,2020,FL,04,30.79
2018,2020,FL,05,-28.61
2018,2020,FL,06,19.45
2018,2020,FL,07,-0.61
2018,2020,FL,08,21.35
2018,2020,FL,09,-14.15
2018,2020,FL,10,-12.68
2018,2020,FL,11,30.42
2018,2020,FL,12,18.15
2018,2020,FL,13,0.05
2018,2020,FL,14,-19.81
2018,2020,FL,15,11.92
2018,2020,FL,16,12.92
2018,2020,FL,17,26.39
2018,2020,FL,18,10.19
2018,2020,FL,19,24.69
2018,2020,FL,20,-60.58
2018,2020,FL,21,-17.55
2018,2020,FL,22,-11.01
2018,2020,FL,23,-22.58
2018,2020,FL,24,-67.45
2018,2020,FL,25,4.59
2018,2020,FL,26,-10.41
2018,2020,FL,27,-12.61
2018,2020,GA,01,17.32
2018,2020,GA,02,-11.05
2018,2020,GA,03,34.65
2018,2020,GA,04,-48.71
2018,2020,GA,05,-68.48
2018,2020,GA,06,11.45
2018,2020,GA,07,14.19
2018,2020,GA,08,29.99
2018,2020,GA,09,60.89
2018,2020,GA,10,28.42
2018,2020,GA,11,31.15
2018,2020,GA,12,17.42
2018,2020,GA,13,-39.98
2018,2020,GA,14,53.92
2018,2020,HI,01,-32.61
2018,2020,HI,02,-33.41
2018,2020,IA,01,0.45
2018,2020,IA,02,1.05
2018,2020,IA,03,3.62
2018,2020,IA,04,23.65
2018,2020,ID,01,39.12
2018,2020,ID,02,29.49
2018,2020,IL,01,-52.91
2018,2020,IL,02,-57.31
2018,2020,IL,03,-11.95
2018,2020,IL,04,-64.51
2018,2020,IL,05,-39.78
2018,2020,IL,06,0.75
2018,2020,IL,07,-74.58
2018,2020,IL,08,-17.28
2018,2020,IL,09,-38.01
2018,2020,IL,10,-22.38
2018,2020,IL,11,-18.71
2018,2020,IL,12,12.05
2018,2020,IL,13,6.45
2018,2020,IL,14,8.62
2018,2020,IL,15,43.42
2018,2020,IL,16,16.72
2018,2020,IL,17,-2.51
2018,2020,IL,18,28.65
2018,2020,IN,01,-13.65
2018,2020,IN,02,22.82
2018,2020,IN,03,34.95
2018,2020,IN,04,33.42
2018,2020,IN,05,16.15
2018,2020,IN,06,37.25
2018,2020,IN,07,-21.68
2018,2020,IN,08,31.42
2018,2020,IN,09,26.12
2018,2020,KS,01,46.85
2018,2020,KS,02,19.49
2018,2020,KS,03,5.05
2018,2020,KS,04,29.32
2018,2020,KY,01,46.45
2018,2020,KY,02,38.69
2018,2020,KY,03,-11.61
2018,2020,KY,04,36.15
2018,2020,KY,05,61.35
2018,2020,KY,06,17.42
2018,2020,LA,01,45.35
2018,2020,LA,02,-49.91
2018,2020,LA,03,39.35
2018,2020,LA,04,25.12
2018,2020,LA,05,30.05
2018,2020,LA,06,36.59
2018,2020,MA,01,-21.01
2018,2020,MA,02,-16.75
2018,2020,MA,03,-17.68
2018,2020,MA,04,-18.71
2018,2020,MA,05,-37.08
2018,2020,MA,06,-12.85
2018,2020,MA,07,-67.75
2018,2020,MA,08,-20.31
2018,2020,MA,09,-8.58
2018,2020,MD,01,29.32
2018,2020,MD,02,-22.95
2018,2020,MD,03,-25.51
2018,2020,MD,04,-54.75
2018,2020,MD,05,-29.88
2018,2020,MD,06,-11.51
2018,2020,MD,07,-52.35
2018,2020,MD,08,-28.91
2018,2020,ME,01,-14.31
2018,2020,ME,02,6.72
2018,2020,MI,01,19.65
2018,2020,MI,02,18.72
2018,2020,MI,03,11.39
2018,2020,MI,04,21.89
2018,2020,MI,05,-7.58
2018,2020,MI,06,8.75
2018,2020,MI,07,15.05
2018,2020,MI,08,8.19
2018,2020,MI,09,-7.61
2018,2020,MI,10,28.02
2018,2020,MI,11,7.42
2018,2020,MI,12,-25.98
2018,2020,MI,13,-61.41
2018,2020,MI,14,-58.71
2018,2020,MN,01,12.15
2018,2020,MN,02,3.45
2018,2020,MN,03,-3.85
2018,2020,MN,04,-26.91
2018,2020,MN,05,-50.61
2018,2020,MN,06,24.82
2018,2020,MN,07,26.49
2018,2020,MN,08,11.25
2018,2020,MO,01,-56.45
2018,2020,MO,02,14.79
2018,2020,MO,03,37.32
2018,2020,MO,04,34.95
2018,2020,MO,05,-12.81
2018,2020,MO,06,30.99
2018,2020,MO,07,45.59
2018,2020,MO,08,50.25
2018,2020,MS,01,32.99
2018,2020,MS,02,-27.45
2018,2020,MS,03,25.99
2018,2020,MS,04,42.29
2018,2020,MT,01,20.99
2018,2020,NC,01,-19.28
2018,2020,NC,02,-8.38
2018,2020,NC,03,24.69
2018,2020,NC,04,-34.18
2018,2020,NC,05,33.72
2018,2020,NC,06,-6.18
2018,2020,NC,07,22.39
2018,2020,NC,08,14.45
2018,2020,NC,09,14.15
2018,2020,NC,10,33.92
2018,2020,NC,11,21.92
2018,2020,NC,12,-41.75
2018,2020,NC,13,30.92
2018,2020,ND,01,33.55
2018,2020,NE,01,22.42
2018,2020,NE,02,6.55
2018,2020,NE,03,53.42
2018,2020,NH,01,3.22
2018,2020,NH,02,-2.15
2018,2020,NJ,01,-24.08
2018,2020,NJ,02,3.05
2018,2020,NJ,03,5.29
2018,2020,NJ,04,15.72
2018,2020,NJ,05,4.45
2018,2020,NJ,06,-15.71
2018,2020,NJ,07,4.02
2018,2020,NJ,08,-52.65
2018,2020,NJ,09,-30.61
2018,2020,NJ,10,-71.05
2018,2020,NJ,11,5.22
2018,2020,NJ,12,-30.81
2018,2020,NM,01,-13.55
2018,2020,NM,02,11.75
2018,2020,NM,03,-13.65
2018,2020,NV,01,-27.71
2018,2020,NV,02,13.59
2018,2020,NV,03,3.09
2018,2020,NV,04,-4.15
2018,2020,NY,01,10.72
2018,2020,NY,02,7.29
2018,2020,NY,03,-2.25
2018,2020,NY,04,-8.21
2018,2020,NY,05,-73.15
2018,2020,NY,06,-31.58
2018,2020,NY,07,-74.35
2018,2020,NY,08,-71.05
2018,2020,NY,09,-67.15
2018,2020,NY,10,-53.15
2018,2020,NY,11,7.79
2018,2020,NY,12,-62.31
2018,2020,NY,13,-85.25
2018,2020,NY,14,-56.71
2018,2020,NY,15,-87.81
2018,2020,NY,16,-48.45
2018,2020,NY,17,-15.85
2018,2020,NY,18,2.52
2018,2020,NY,19,5.15
2018,2020,NY,20,-13.11
2018,2020,NY,21,9.92
2018,2020,NY,22,13.15
2018,2020,NY,23,12.95
2018,2020,NY,24,-5.01
2018,2020,NY,25,-14.71
2018,2020,NY,26,-20.25
2018,2020,NY,27,23.15
2018,2020,OH,01,9.12
2018,2020,OH,02,17.09
2018,2020,OH,03,-36.51
2018,2020,OH,04,29.75
2018,2020,OH,05,22.69
2018,2020,OH,06,35.25
2018,2020,OH,07,25.65
2018,2020,OH,08,34.19
2018,2020,OH,09,-24.35
2018,2020,OH,10,8.19
2018,2020,OH,11,-61.75
2018,2020,OH,12,13.72
2018,2020,OH,13,-10.81
2018,2020,OH,14,11.45
2018,2020,OH,15,14.82
2018,2020,OH,16,16.49
2018,2020,OK,01,32.35
2018,2020,OK,02,47.95
2018,2020,OK,03,53.75
2018,2020,OK,04,39.02
2018,2020,OK,05,17.75
2018,2020,OR,01,-18.28
2018,2020,OR,02,21.52
2018,2020,OR,03,-45.21
2018,2020,OR,04,0.39
2018,2020,OR,05,-1.25
2018,2020,PA,01,-20.45
2018,2020,PA,02,-56.45
2018,2020,PA,03,-49.05
2018,2020,PA,04,-4.98
2018,2020,PA,05,-10.91
2018,2020,PA,06,-2.68
2018,2020,PA,07,2.59
2018,2020,PA,08,9.12
2018,2020,PA,09,34.32
2018,2020,PA,10,15.85
2018,2020,PA,11,23.02
2018,2020,PA,12,32.59
2018,2020,PA,13,22.05
2018,2020,PA,14,9.55
2018,2020,PA,15,32.52
2018,2020,PA,16,18.05
2018,2020,PA,17,0.39
2018,2020,PA,18,-10.01
2018,2020,RI,01,-25.71
2018,2020,RI,02,-9.21
2018,2020,SC,01,17.45
2018,2020,SC,02,21.05
2018,2020,SC,03,38.22
2018,2020,SC,04,28.49
2018,2020,SC,05,18.85
2018,2020,SC,06,-35.91
2018,2020,SC,07,18.65
2018,2020,SD,01,28.55
2018,2020,TN,01,56.35
2018,2020,TN,02,38.42
2018,2020,TN,03,35.55
2018,2020,TN,04,40.89
2018,2020,TN,05,-13.98
2018,2020,TN,06,48.49
2018,2020,TN,07,39.82
2018,2020,TN,08,37.52
2018,2020,TN,09,-54.91
2018,2020,TX,01,48.65
2018,2020,TX,02,17.99
2018,2020,TX,03,22.19
2018,2020,TX,04,54.82
2018,2020,TX,05,31.65
2018,2020,TX,06,16.59
2018,2020,TX,07,8.85
2018,2020,TX,08,53.65
2018,2020,TX,09,-57.15
2018,2020,TX,10,15.52
2018,2020,TX,11,61.69
2018,2020,TX,12,34.52
2018,2020,TX,13,65.25
2018,2020,TX,14,22.49
2018,2020,TX,15,-13.75
2018,2020,TX,16,-34.35
2018,2020,TX,17,21.92
2018,2020,TX,18,-52.75
2018,2020,TX,19,51.55
2018,2020,TX,20,-21.51
2018,2020,TX,21,16.65
2018,2020,TX,22,16.42
2018,2020,TX,23,1.29
2018,2020,TX,24,14.29
2018,2020,TX,25,19.99
2018,2020,TX,26,32.65
2018,2020,TX,27,25.85
2018,2020,TX,28,-17.71
2018,2020,TX,29,-38.75
2018,2020,TX,30,-57.85
2018,2020,TX,31,18.25
2018,2020,TX,32,6.59
2018,2020,TX,33,-45.08
2018,2020,TX,34,-19.15
2018,2020,TX,35,-29.18
2018,2020,TX,36,49.72
2018,2020,UT,01,39.89
2018,2020,UT,02,24.95
2018,2020,UT,03,38.22
2018,2020,UT,04,19.49
2018,2020,VA,01,13.42
2018,2020,VA,02,4.45
2018,2020,VA,03,-38.11
2018,2020,VA,04,-11.28
2018,2020,VA,05,12.29
2018,2020,VA,06,25.65
2018,2020,VA,07,12.09
2018,2020,VA,08,-44.65
2018,2020,VA,09,39.75
2018,2020,VA,10,-3.61
2018,2020,VA,11,-32.31
2018,2020,VT,01,-26.85
2018,2020,WA,01,-11.78
2018,2020,WA,02,-19.11
2018,2020,WA,03,8.19
2018,2020,WA,04,25.15
2018,2020,WA,05,14.69
2018,2020,WA,06,-10.48
2018,2020,WA,07,-64.28
2018,2020,WA,08,0.15
2018,2020,WA,09,-41.68
2018,2020,WA,10,-9.98
2018,2020,WI,01,10.95
2018,2020,WI,02,-34.45
2018,2020,WI,03,2.02
2018,2020,WI,04,-49.28
2018,2020,WI,05,23.95
2018,2020,WI,06,16.39
2018,2020,WI,07,17.32
2018,2020,WI,08,15.65
2018,2020,WV,01,39.32
2018,2020,WV,02,34.29
2018,2020,WV,03,46.22
2018,2020,WY,01,47.95
2022,2022,AK,01,14.55
2022,2022,AL,01,32.75
2022,2022,AL,02,33.85
2022,2022,AL,03,38.55
2022,2022,AL,04,66.25
2022,2022,AL,05,31.55
2022,2022,AL,06,34.45
2022,2022,AL,07,-27.55
2022,2022,AR,01,45.35
2022,2022,AR,02,17.55
2022,2022,AR,03,27.85
2022,2022,AR,04,39.65
2022,2022,AZ,01,2.95
2022,2022,AZ,02,12.35
2022,2022,AZ,03,-46.15
2022,2022,AZ,04,-5.85
2022,2022,AZ,05,20.85
2022,2022,AZ,06,4.35
2022,2022,AZ,07,-28.25
2022,2022,AZ,08,18.05
2022,2022,AZ,09,30.25
2022,2022,CA,01,23.55
2022,2022,CA,02,-45.05
2022,2022,CA,03,6.25
2022,2022,CA,04,-32.15
2022,2022,CA,05,16.75
2022,2022,CA,06,-14.05
2022,2022,CA,07,-32.65
2022,2022,CA,08,-49.55
2022,2022,CA,09,-8.15
2022,2022,CA,10,-34.85
2022,2022,CA,11,-70.15
2022,2022,CA,12,-76.25
2022,2022,CA,13,-6.45
2022,2022,CA,14,-41.05
2022,2022,CA,15,-52.85
2022,2022,CA,16,-48.55
2022,2022,CA,17,-42.95
2022,2022,CA,18,-39.65
2022,2022,CA,19,-35.15
2022,2022,CA,20,29.35
2022,2022,CA,21,-15.85
2022,2022,CA,22,-8.55
2022,2022,CA,23,14.25
2022,2022,CA,24,-24.55
2022,2022,CA,25,-10.85
2022,2022,CA,26,-15.45
2022,2022,CA,27,-7.95
2022,2022,CA,28,-29.75
2022,2022,CA,29,-46.85
2022,2022,CA,30,-41.75
2022,2022,CA,31,-26.65
2022,2022,CA,32,-36.35
2022,2022,CA,33,-20.85
2022,2022,CA,34,-59.85
2022,2022,CA,35,-23.15
2022,2022,CA,36,-39.65
2022,2022,CA,37,-68.85
2022,2022,CA,38,-25.75
2022,2022,CA,39,-21.75
2022,2022,CA,40,2.55
2022,2022,CA,41,5.55
2022,2022,CA,42,-41.35
2022,2022,CA,43,-59.35
2022,2022,CA,44,-43.75
2022,2022,CA,45,-1.65
2022,2022,CA,46,-25.95
2022,2022,CA,47,-6.65
2022,2022,CA,48,16.75
2022,2022,CA,49,-6.95
2022,2022,CA,50,-28.75
2022,2022,CA,51,-22.85
2022,2022,CA,52,-32.45
2022,2022,CO,01,-56.85
2022,2022,CO,02,-35.45
2022,2022,CO,03,12.65
2022,2022,CO,04,22.95
2022,2022,CO,05,14.55
2022,2022,CO,06,-19.35
2022,2022,CO,07,-9.75
2022,2022,CO,08,-0.05
2022,2022,CT,01,-23.65
2022,2022,CT,02,-6.95
2022,2022,CT,03,-15.25
2022,2022,CT,04,-26.55
2022,2022,CT,05,-6.25
2022,2022,DE,01,-14.55
2022,2022,FL,01,36.75
2022,2022,FL,02,15.45
2022,2022,FL,03,18.55
2022,2022,FL,04,11.15
2022,2022,FL,05,20.25
2022,2022,FL,06,28.15
2022,2022,FL,07,9.95
2022,2022,FL,08,22.15
2022,2022,FL,09,-12.95
2022,2022,FL,10,-27.35
2022,2022,FL,11,15.35
2022,2022,FL,12,33.25
2022,2022,FL,13,11.25
2022,2022,FL,14,-14.75
2022,2022,FL,15,7.55
2022,2022,FL,16,13.35
2022,2022,FL,17,20.45
2022,2022,FL,18,27.25
2022,2022,FL,19,25.55
2022,2022,FL,20,-47.95
2022,2022,FL,21,13.85
2022,2022,FL,22,-13.15
2022,2022,FL,23,-8.75
2022,2022,FL,24,-44.65
2022,2022,FL,25,-15.55
2022,2022,FL,26,22.75
2022,2022,FL,27,4.75
2022,2022,FL,28,10.85
2022,2022,GA,01,17.85
2022,2022,GA,02,-5.85
2022,2022,GA,03,34.45
2022,2022,GA,04,-53.25
2022,2022,GA,05,-61.95
2022,2022,GA,06,19.35
2022,2022,GA,07,-21.35
2022,2022,GA,08,32.05
2022,2022,GA,09,42.35
2022,2022,GA,10,27.85
2022,2022,GA,11,19.75
2022,2022,GA,12,14.65
2022,2022,GA,13,-55.95
2022,2022,GA,14,41.85
2022,2022,HI,01,-24.95
2022,2022,HI,02,-25.05
2022,2022,IA,01,7.35
2022,2022,IA,02,8.85
2022,2022,IA,03,4.85
2022,2022,IA,04,30.45
2022,2022,ID,01,42.65
2022,2022,ID,02,27.35
2022,2022,IL,01,-37.95
2022,2022,IL,02,-35.55
2022,2022,IL,03,-36.95
2022,2022,IL,04,-41.95
2022,2022,IL,05,-35.15
2022,2022,IL,06,-6.45
2022,2022,IL,07,-68.35
2022,2022,IL,08,-10.95
2022,2022,IL,09,-37.05
2022,2022,IL,10,-21.45
2022,2022,IL,11,-10.85
2022,2022,IL,12,47.25
2022,2022,IL,13,-6.75
2022,2022,IL,14,-6.95
2022,2022,IL,15,43.15
2022,2022,IL,16,25.95
2022,2022,IL,17,-3.35
2022,2022,IN,01,-3.95
2022,2022,IN,02,27.05
2022,2022,IN,03,34.35
2022,2022,IN,04,33.55
2022,2022,IN,05,20.45
2022,2022,IN,06,36.35
2022,2022,IN,07,-37.95
2022,2022,IN,08,37.25
2022,2022,IN,09,31.75
2022,2022,KS,01,34.05
2022,2022,KS,02,20.75
2022,2022,KS,03,-0.05
2022,2022,KS,04,26.15
2022,2022,KY,01,47.15
2022,2022,KY,02,41.15
2022,2022,KY,03,-17.85
2022,2022,KY,04,37.05
2022,2022,KY,05,63.85
2022,2022,KY,06,15.45
2022,2022,LA,01,43.35
2022,2022,LA,02,-48.05
2022,2022,LA,03,42.15
2022,2022,LA,04,28.55
2022,2022,LA,05,34.15
2022,2022,LA,06,34.85
2022,2022,MA,01,-17.15
2022,2022,MA,02,-26.35
2022,2022,MA,03,-22.95
2022,2022,MA,04,-24.05
2022,2022,MA,05,-46.75
2022,2022,MA,06,-23.15
2022,2022,MA,07,-67.95
2022,2022,MA,08,-31.05
2022,2022,MA,09,-13.75
2022,2022,MD,01,19.05
2022,2022,MD,02,-16.35
2022,2022,MD,03,-21.05
2022,2022,MD,04,-76.45
2022,2022,MD,05,-32.05
2022,2022,MD,06,-5.35
2022,2022,MD,07,-59.05
2022,2022,MD,08,-58.15
2022,2022,ME,01,-18.35
2022,2022,ME,02,10.55
2022,2022,MI,01,24.25
2022,2022,MI,02,32.65
2022,2022,MI,03,-4.05
2022,2022,MI,04,8.45
2022,2022,MI,05,28.55
2022,2022,MI,06,-22.25
2022,2022,MI,07,3.95
2022,2022,MI,08,2.35
2022,2022,MI,09,33.85
2022,2022,MI,10,5.45
2022,2022,MI,11,-15.45
2022,2022,MI,12,-44.05
2022,2022,MI,13,-45.15
2022,2022,MN,01,13.65
2022,2022,MN,02,-2.65
2022,2022,MN,03,-16.55
2022,2022,MN,04,-33.15
2022,2022,MN,05,-58.75
2022,2022,MN,06,22.05
2022,2022,MN,07,37.65
2022,2022,MN,08,15.75
2022,2022,MO,01,-53.95
2022,2022,MO,02,12.15
2022,2022,MO,03,30.75
2022,2022,MO,04,43.85
2022,2022,MO,05,-21.85
2022,2022,MO,06,41.55
2022,2022,MO,07,45.85
2022,2022,MO,08,55.85
2022,2022,MS,01,36.15
2022,2022,MS,02,-21.65
2022,2022,MS,03,28.75
2022,2022,MS,04,42.35
2022,2022,MT,01,11.35
2022,2022,MT,02,31.35
2022,2022,NC,01,-2.85
2022,2022,NC,02,-24.35
2022,2022,NC,03,29.75
2022,2022,NC,04,-30.55
2022,2022,NC,05,25.75
2022,2022,NC,06,-7.95
2022,2022,NC,07,17.15
2022,2022,NC,08,38.55
2022,2022,NC,09,12.45
2022,2022,NC,10,43.95
2022,2022,NC,11,14.55
2022,2022,NC,12,-25.75
2022,2022,NC,13,2.75
2022,2022,NC,14,-11.95
2022,2022,ND,01,38.05
2022,2022,NE,01,15.45
2022,2022,NE,02,-1.95
2022,2022,NE,03,56.25
2022,2022,NH,01,-1.55
2022,2022,NH,02,-4.45
2022,2022,NJ,01,-19.95
2022,2022,NJ,02,9.35
2022,2022,NJ,03,-9.55
2022,2022,NJ,04,26.95
2022,2022,NJ,05,-7.95
2022,2022,NJ,06,-14.85
2022,2022,NJ,07,0.65
2022,2022,NJ,08,-40.85
2022,2022,NJ,09,-14.45
2022,2022,NJ,10,-57.55
2022,2022,NJ,11,-12.45
2022,2022,NJ,12,-30.05
2022,2022,NM,01,-9.95
2022,2022,NM,02,-1.35
2022,2022,NM,03,-6.35
2022,2022,NV,01,-4.05
2022,2022,NV,02,15.45
2022,2022,NV,03,-2.25
2022,2022,NV,04,-3.75
2022,2022,NY,01,4.25
2022,2022,NY,02,5.95
2022,2022,NY,03,-3.75
2022,2022,NY,04,-10.15
2022,2022,NY,05,-57.95
2022,2022,NY,06,-25.85
2022,2022,NY,07,-58.15
2022,2022,NY,08,-48.75
2022,2022,NY,09,-47.05
2022,2022,NY,10,-66.75
2022,2022,NY,11,12.15
2022,2022,NY,12,-66.95
2022,2022,NY,13,-72.55
2022,2022,NY,14,-52.15
2022,2022,NY,15,-65.55
2022,2022,NY,16,-39.25
2022,2022,NY,17,-5.65
2022,2022,NY,18,-3.95
2022,2022,NY,19,-0.15
2022,2022,NY,20,-14.75
2022,2022,NY,21,16.85
2022,2022,NY,22,-2.95
2022,2022,NY,23,21.65
2022,2022,NY,24,21.65
2022,2022,NY,25,-15.25
2022,2022,NY,26,-18.95
2022,2022,OH,01,-4.05
2022,2022,OH,02,49.75
2022,2022,OH,03,-39.25
2022,2022,OH,04,40.15
2022,2022,OH,05,31.25
2022,2022,OH,06,33.15
2022,2022,OH,07,13.65
2022,2022,OH,08,26.45
2022,2022,OH,09,7.35
2022,2022,OH,10,7.95
2022,2022,OH,11,-53.15
2022,2022,OH,12,35.35
2022,2022,OH,13,1.65
2022,2022,OH,14,19.35
2022,2022,OH,15,11.25
2022,2022,OK,01,25.85
2022,2022,OK,02,57.85
2022,2022,OK,03,49.15
2022,2022,OK,04,36.05
2022,2022,OK,05,21.25
2022,2022,OR,01,-34.85
2022,2022,OR,02,28.95
2022,2022,OR,03,-42.85
2022,2022,OR,04,-8.35
2022,2022,OR,05,-4.35
2022,2022,OR,06,-8.65
2022,2022,PA,01,-0.15
2022,2022,PA,02,-38.25
2022,2022,PA,03,-76.45
2022,2022,PA,04,-14.45
2022,2022,PA,05,-27.85
2022,2022,PA,06,-10.35
2022,2022,PA,07,3.85
2022,2022,PA,08,7.35
2022,2022,PA,09,40.95
2022,2022,PA,10,8.55
2022,2022,PA,11,25.75
2022,2022,PA,12,-15.45
2022,2022,PA,13,49.65
2022,2022,PA,14,35.95
2022,2022,PA,15,41.45
2022,2022,PA,16,25.15
2022,2022,PA,17,-1.35
2022,2022,RI,01,-24.65
2022,2022,RI,02,-9.25
2022,2022,SC,01,13.05
2022,2022,SC,02,15.05
2022,2022,SC,03,41.85
2022,2022,SC,04,23.05
2022,2022,SC,05,22.65
2022,2022,SC,06,-27.65
2022,2022,SC,07,23.05
2022,2022,SD,01,30.65
2022,2022,TN,01,58.75
2022,2022,TN,02,33.75
2022,2022,TN,03,36.35
2022,2022,TN,04,42.15
2022,2022,TN,05,15.75
2022,2022,TN,06,33.55
2022,2022,TN,07,19.55
2022,2022,TN,08,41.75
2022,2022,TN,09,-43.75
2022,2022,TX,01,50.35
2022,2022,TX,02,27.25
2022,2022,TX,03,18.85
2022,2022,TX,04,30.45
2022,2022,TX,05,26.85
2022,2022,TX,06,28.35
2022,2022,TX,07,-25.25
2022,2022,TX,08,31.65
2022,2022,TX,09,-48.95
2022,2022,TX,10,23.25
2022,2022,TX,11,44.85
2022,2022,TX,12,22.65
2022,2022,TX,13,49.95
2022,2022,TX,14,33.05
2022,2022,TX,15,7.35
2022,2022,TX,16,-31.05
2022,2022,TX,17,26.95
2022,2022,TX,18,-44.05
2022,2022,TX,19,50.65
2022,2022,TX,20,-28.65
2022,2022,TX,21,24.15
2022,2022,TX,22,20.55
2022,2022,TX,23,11.55
2022,2022,TX,24,16.85
2022,2022,TX,25,35.55
2022,2022,TX,26,23.05
2022,2022,TX,27,26.95
2022,2022,TX,28,-2.55
2022,2022,TX,29,-32.35
2022,2022,TX,30,-52.35
2022,2022,TX,31,24.65
2022,2022,TX,32,-28.55
2022,2022,TX,33,-45.35
2022,2022,TX,34,-11.05
2022,2022,TX,35,-40.75
2022,2022,TX,36,36.05
2022,2022,TX,37,-48.35
2022,2022,TX,38,22.65
2022,2022,UT,01,24.35
2022,2022,UT,02,21.65
2022,2022,UT,03,23.65
2022,2022,UT,04,30.35
2022,2022,VA,01,10.55
2022,2022,VA,02,2.55
2022,2022,VA,03,-33.85
2022,2022,VA,04,-31.25
2022,2022,VA,05,12.65
2022,2022,VA,06,26.05
2022,2022,VA,07,-2.35
2022,2022,VA,08,-51.65
2022,2022,VA,09,46.25
2022,2022,VA,10,-13.65
2022,2022,VA,11,-36.85
2022,2022,VT,01,-31.15
2022,2022,WA,01,-26.25
2022,2022,WA,02,-18.45
2022,2022,WA,03,8.65
2022,2022,WA,04,21.35
2022,2022,WA,05,14.45
2022,2022,WA,06,-12.75
2022,2022,WA,07,-71.05
2022,2022,WA,08,-2.25
2022,2022,WA,09,-40.75
2022,2022,WA,10,-13.25
2022,2022,WI,01,6.45
2022,2022,WI,02,-37.35
2022,2022,WI,03,9.15
2022,2022,WI,04,-48.65
2022,2022,WI,05,27.35
2022,2022,WI,06,20.05
2022,2022,WI,07,24.35
2022,2022,WI,08,19.95
2022,2022,WV,01,45.35
2022,2022,WV,02,41.45
2022,2022,WY,01,48.15
